ST,Account **CARRIER**,Carrier Comp Type OTG PDNG OTG ADD OTG - Zayo = zMAP NEW = On comp statement PDNG in Monday,Carrier Relationship,Service Provider,Status / Type,"Opportunity ""Promo Year"" **KEEP ORIGINAL OPP**",Promo Year Revenue / OG SF Opp zMAP = anything new to OTG **KEEP ORIGINAL OPP**,Install Date OR OTG payable Date,OTG Comp Billing item,Cust. ACTIVE BAN,Historic BAN - non-ZNS,Item Desc. from current Carrier Statement,PAYING Monthly Comp % to OTG from current Carrier Statement,Quantity,Price,"Monthly Unit Price Quantity x Price QRC/SEMI//YRC x 4, 6, or 12",EXPECTED/Mo. OTG Comp % - column R Comp Key,Monthly Comp to OTG per EXPECTED Comp %,One-Time Unit Price / SPIFF,One-Time Comp % to OTG,One-Time Comp Expected to OTG,Cust. Billed Type,COMP 1,COMP 2,COMP 3,COMP 4,before 07/2025 COMP 1,before 07/2025 COMP 2,before 07/2025 COMP 3,before 07/2025 COMP 4,NOTES RED Highlight = Differs from before comp key,MISSING OTG COMP,SVC Change Date,Prev. Unit Price,OTG Compensable Product NAME,MISSING MONDAY,Sig Date,Term,Location Name,Service Address,Order #,Circuit ID,Unique Order Details SOC / SC,TED,Renewal Details,Monday Product Comments - EXCLUDE SPLIT NOTES/VALUES,Monday Item ID,COMP CALC Mo. OTG RCVD Funds>>,OTG PD since July Seller Statemen June Deposit,July Seller Statement - June Deposit,Aug Seller Stmt - July Deposit,Sept Seller Stmt - Aug Deposit,Oct Seller Stmt - Sept Deposit,Nov Seller Stmt - Oct Deposit,Dec Seller Stmt - Nov Deposit,Jan Seller Stmt - Dec Deposit,Feb Seller Stmt - Jan Deposit,Mar Seller Stmt - Feb Deposit,Apr Seller Stmt - Mar Deposit,May Seller Stmt - Apr Deposit,June Seller Stmt - May Deposit
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,588241,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Johnson, Harmon [FY2022 ENTITY NAME CHANGE TO LAS PALMAS]","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 577 Las Palmas Avenue, Sacramento, CA 95815",1355020,FBDK/1355020/ZYO,SC-543341,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,588243,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Smythe Academy of Arts & Scie","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 700 Dos Rios Street, Sacramento, CA 95811",1355052,FBDK/1355052/ZYO,SC-543343,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,588245,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Vista Nueva High","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 2035 North Avenue, Sacramento, CA 95838",1355069,FBDK/1355069/ZYO,SC-543345,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,588387,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Winona CTR","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 3222 Winona Way North Highlands, CA 95660",1355074,FBDK/1355074/ZYO,SC-543578,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2018/19,CA - Twin Rivers USD 2018/2019,12/15/20,588466,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Sierra View ES","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 3638 Bainbridge Drive North Highlands, CA 95660",1355042,FBDK/1355042/ZYO,SC-543680,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,598029,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: F.C. Joyce ES","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 6050 Watt Avenue North Highlands, CA 95660",1354937,FBDK/1354937//ZYO,SC-554449,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2018/19,CA - Twin Rivers USD 2018/2019,12/15/20,598031,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Twin Rivers Adult School","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 5703 Skvarla Avenue, McClellan, CA 95652 - ADD
A: 5800 Skvarla Avenue, McClellan, CA 95652 - REMOVE",1524999,FBDK/1524999//ZYO,SC-554451,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,603592,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Rio Linda High","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 6309 Dry Creek Road, Rio Linda, CA 95673","1968065, 1355004",FBDK/1355004/ZYO,SC-560707,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2018/19,CA - Twin Rivers USD 2018/2019,12/15/20,603593,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Westside","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 6537 W 2nd Street Rio Linda, CA 95673","1968163, 1355072",FBDK/1355072/ZYO,SC-560708,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,604065,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Rio Linda Preparatory","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 1101 G Street, Rio Linda, CA 95673","1968052, 1354993",FBDK/1354993/ZYO,SC-561160,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2018/19,CA - Twin Rivers USD 2018/2019,12/15/20,607515,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Sacramento County Office","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 10474 Mather Blvd, Mather, CA 95655",1355081,FBDK/1355081//ZYO,SC-565018,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,608590,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Frontier ES","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 6691 Silverthorne Circle, Sacramento, CA 95842",1354974,FBDK/1354974//ZYO,SC-566579,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,608818,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Foothill High","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 5000 McCloud Drive, Sacramento, CA 95842",1354958,FBDK/1354958//ZYO,SC-566929,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,608877,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Foothill Ranch MS","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 5001 Diablo Drive, Sacramento, CA 95842",1354972,FBDK/1354972//ZYO,SC-567008,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,612406,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Creative Connections Arts","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 6444 Walerga Road North Highlands, CA 95660",1354838,FBDK/1354838//ZYO,SC-571765,8/11/21,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,612407,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Highlands High","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 6601 Guthrie Way, North Highlands, CA 95660",1354982,FBDK/1354982//ZYO,SC-571767,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,612409,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Hillsdale","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 6469 Guthrie Way, North Highlands, CA 95660",1354983,FBDK/1354983//ZYO,SC-571769,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2023,CA - Twin Rivers USD 2023,12/15/20,612410,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Kohler","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 4004 Bruce Way, North Highlands, CA 95660",1354985,FBDK/1354985/ZYO,SC-571770,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2018/19,CA - Twin Rivers USD 2018/2019,12/15/20,653845,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Police Dept.","Z: 5039 Dudley Blvd, McClellan CA 95652 
A: 5201 Arnold Ave, McClellan, CA, 95652",1355080,FBDK/1355080/ZYO,SC-603608,8/11/24,"30 days, 1M Auto",,,,,,$30.00,$90.00,$30.00,$30.00,$30.00,$30.00,,,,,
CA,Twin Rivers Unified School District,OTG,Direct,Zayo,Active,2024,CA - Twin Rivers USD 2024,11/8/23,749087,31644,31644,Dark Fiber,,1.00,$200.00,$200.00,15.00%,$30.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,36,"Z: District Office / NOC
A: Northlake Elementary School","Z: 5039 Dudley Blvd, McClellan CA 95652
A: 3651 Oyster Point Way, Sacramento, CA 958",2301011,FBDK/2301011//ZFS,SC-736477,7/9/27,"30 days, 1M Auto",,,,,,$30.00,$81.29,$30.00,$30.00,$30.00,$30.00,,,,,
VT,Two Rivers Supervisory Union,zMAP,Direct - zMAP,Zayo - ENA,Active,2026,zMAP,,26301,26301,,TBD,,1.00,"$11,570.00","$11,570.00",3.00%,$347.10,$0.00,0.00%,$0.00,MRC,RD4,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$249.60,$347.10,,,,,
CA,UCSD,zMAP,Direct - zMAP,Zayo,Active,2025,zMAP,,507507,28836,,Dark Fiber,,1.00,"$3,700.00","$3,700.00",3.00%,$111.00,$0.00,0.00%,$0.00,MRC,,,,,,,,,,,,,,,,120,,10100 Hopkins Dr La Jolla CA,,"FBDK/978387//ZFS, FBDK/978387//ZFS",SC-435456,1/19/26,,,,,,,,,,,,,,,,,
CA,UCSF,zMAP,Direct - zMAP,Zayo,Active,2025,zMAP,,294041,17314,,DIA,,1.00,"$2,400.00","$2,400.00",3.00%,$72.00,$0.00,0.00%,$0.00,MRC,,,,,,,,,,,,,,,,36,,525 D St NW Quincy WA,,"IPYX/111767//ZYO, IPYX/111767//ZYO",SC-109704,6/13/27,,,,,,,,,,,,,,,,,
UT,UETN - Tonaquint,OTG,Direct,Zayo,Active,2022,UT - UEN 2022,3/14/22,697044,41490,41490,Wavelength,,1.00,"$1,500.00","$1,500.00",16.00%,$240.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,$240.00,$240.00,$240.00,$480.00,$240.00,$240.00,,,,,
UT,UETN-Telehealth Services,OTG,Direct,Zayo,Active,2023,UT - UEN 2023,8/11/22,696095,38635,38635,Ethernet Port Charge,,1.00,$400.00,$400.00,15.00%,$60.00,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,$60.00,$60.00,$60.00,$360.00,$60.00,$60.00,,,,,
UT,Uintah School District,OTG,Direct,Lumen,Active,INVENTORY,UT - Utah Education Network - Inventory,,72456989,72456989,,Lumen-Voice,,1.00,$0.15,$0.15,17.00%,$0.03,$0.00,0.00%,$0.00,MRC,,,OVR,,,,OVR,,,,,,,,,,,,,,,,,,,,,,$0.01,$0.03,,$0.02,$0.18,,,,,,
CA,Ukiah Unified SD,OTG,Direct,GoTo,Active,2021,CA - Ukiah Unified SD 2021,8/1/20,CN-569741-1410,CN-569741-1410,,Connect Bundle Pro,,269.00,$14.25,"$3,833.25",27.00%,"$1,034.98",$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,"$2,016.39","$2,016.39","$2,080.31","$2,095.01","$2,111.08","$2,108.99",,,,,
CA,Ukiah Unified SD,OTG,Direct,GoTo,Active,2021,CA - Ukiah Unified SD 2021,8/1/20,CN-569741-1410,CN-569741-1410,,Low Usage,,523.00,$6.95,"$3,634.85",27.00%,$981.41,$0.00,0.00%,$0.00,MRC,RD1,,OVR,,RD1,,OVR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,2/26/18,18314209,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,2/26/18,36,,"511 S ORCHARD AVE  UKIAH, CA 95482-5022",,,,2/25/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,3/8/18,18314234,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,3/8/18,36,,"8601 WEST RD  REDWOOD VLY, CA 95470-9584",,,,3/7/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,2/27/18,18314243,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,2/27/18,36,,"151 W MOORE ST  UKIAH, CA 95482-9584",,,,2/26/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,3/13/18,18314280,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,3/13/18,36,,"1060 N BUSH ST  UKIAH, CA 95482-3865",,,,3/12/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,2/27/18,18314331,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,2/27/18,36,,"251 JEFFERSON LN  UKIAH, CA 95482-6617",,,,2/26/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,2/27/18,18314356,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,2/27/18,36,,"495 WASHINGTON AVE  UKIAH, CA 95482-6324",,,,2/26/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,2/27/18,18314396,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,2/27/18,36,,"400 OAK MANOR DR  UKIAH, CA 95482-5120",,,,2/26/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,2/27/18,18314432,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,2/27/18,36,,"740 N SPRING ST  UKIAH, CA 95482-3937",,,,2/26/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,3/13/18,18314457,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,3/13/18,36,,"429 S DORA ST  UKIAH, CA 95482-4753",,,,3/12/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,3/14/18,18314481,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,3/14/18,36,,"790 S DORA ST  UKIAH, CA 95482-5348",,,,3/13/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,2/27/18,18314486,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,2/27/18,36,,"1000 LOW GAP RD  UKIAH, CA 95482-3737",,,,2/26/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,3/15/18,18314531,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,3/15/18,36,,"1056 N BUSH ST  UKIAH, CA 95482-3865",,,,3/14/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,2/27/18,20535966,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,2/27/18,36,,"710 MAPLE AVE  UKIAH, CA 95482-3743",,,,2/26/21,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
CA,Ukiah USD - JIVE,OTG,TBO,Comcast Business,Active,2018,CA - Ukiah Unified SD ERY2018,7/16/24,39665911,,,Business Cable,,1.00,$99.95,$99.95,14.40%,$14.39,$0.00,0.00%,$0.00,MRC,RD2,,OVR,,RD2,,OVR,,,,,,,,7/16/24,24,,"740 N SPRING ST  UKIAH, CA 95482-3937",,,,7/16/26,,,,,,,$14.39,$14.39,$14.39,$14.39,$14.39,$14.39,,,,,
KS,"Unified School District No. 265, Sedgwick County, Kansas",OTG,Direct,Zayo,Active,2022,KS - Goddard USD 265 2022,3/9/22,684184,50706,38108,Interface Port Charge,,1.00,"$1,537.50","$1,537.50",15.00%,$230.63,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,7/1/25,"$2,050.00",,MISSING MONDAY,3/6/25,36,No Change,No Change,2440776,No Change,"SOC-0005276265, SC-636297",6/30/25,"7/29/2025 JY: DIA Renewal with BED of 7/1/2025, Old MRC 2050.00, NEW MRC  1537.50,  OLD Partner KP2 0 / DC 10, New Partner JE 10 / JT 10 / DC 10",,,,,,$307.50,$230.63,$230.63,$230.63,$230.63,$230.63,,,,,
KS,Unified School District No. 308,OTG,Direct,Zayo,Active,2023,KS - Hutchinson PS - Unified SD #308 2023,7/1/23,293772,50253,16693,Dark Fiber,,1.00,$300.00,$300.00,15.00%,$45.00,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,1/25/23,12,23rd St. Athletic Complex,"712 E 23rd Ave, Hutchinson, KS, 67502",2200003,"F23M-0213461, F20M-0127995, F20M-0127995",SC-518722,7/5/26,90 days	12M Auto,,,,,,$630.00,$630.00,$630.00,$630.00,$630.00,$630.00,,,,,
KS,Unified School District No. 308,OTG,Direct,Zayo,Active,2023,KS - Hutchinson PS - Unified SD #308 2023,7/1/23,293772,50253,16693,Dark Fiber,,1.00,$300.00,$300.00,15.00%,$45.00,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,1/25/23,12,Grandview,"1900 E 4th Ave, Hutchinson, KS, 67501",2200003,"F23M-0213453, F15M-0008065, F20M-0127996",SC-518723,7/5/26,90 days	12M Auto,,,,,,,,,,,,,,,,
KS,Unified School District No. 308,OTG,Direct,Zayo,Active,2023,KS - Hutchinson PS - Unified SD #308 2023,7/1/23,293772,50253,16693,Dark Fiber,,1.00,$300.00,$300.00,15.00%,$45.00,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,1/25/23,12,Hutchinson Middle School - 8,"200 W 14th Ave, Hutchinson, KS, 67501",2200003,"F23M-0213451, F15M-0008060, FBDK/518385/001/ZFS",SC-109070,7/5/26,90 days	12M Auto,,,,,,,,,,,,,,,,
KS,Unified School District No. 308,OTG,Direct,Zayo,Active,2023,KS - Hutchinson PS - Unified SD #308 2023,7/1/23,293772,50253,16693,Dark Fiber,,1.00,$300.00,$300.00,15.00%,$45.00,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,1/25/23,12,Avenue A Elementary School,"111 S Madison St, Hutchinson, KS, 67501",2200003,"F23M-0213456, F15M-0008068, FBDK/518385/002/ZFS",SC-109071,7/5/26,90 days	12M Auto,,,,,,,,,,,,,,,,
KS,Unified School District No. 308,OTG,Direct,Zayo,Active,2023,KS - Hutchinson PS - Unified SD #308 2023,7/1/23,293772,50253,16693,Dark Fiber,,1.00,$300.00,$300.00,15.00%,$45.00,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,1/25/23,12,Faris Elementary School,"301 E 10th Ave, Hutchinson, KS, 67501",2200003,"F23M-0213427, F15M-0008076, FBDK/518385/003/ZFS",SC-109072,7/5/26,90 days	12M Auto,,,,,,,,,,,,,,,,
KS,Unified School District No. 308,OTG,Direct,Zayo,Active,2023,KS - Hutchinson PS - Unified SD #308 2023,7/1/23,293772,50253,16693,Dark Fiber,,1.00,$300.00,$300.00,15.00%,$45.00,$0.00,0.00%,$0.00,MRC,HA1,,OVR,,HA1,,OVR,,,,,,,,1/25/23,12,Lincoln Elementary School,"315 E Bigger St, Hutchinson, KS, 67501",2200003,"F23M-0213457, F15M-0008071, FBDK/518385/004/ZFS",SC-109073,7/5/26,90 days	12M Auto,,,,,,,,,,,,,,,,
